Water_type	Measurement	Unit	Transform	Region	Type	Typename	V_station	V_obspoint	V_year	V_yearmonth	V_monthhour	V_yearmonthhour	V_stationdate	V_stationyear	V_stationmonth	V_institution	V_replication
Coastal	BQI	No unit	identity	Egentliga Östersjön	15	Stockholms skärgård, yttre kustvatten	1.43078165270279	0.806127168754815	0.373441550265683	NA	NA	NA	NA	0.505567679502845	NA	0.733133478262009	NA
Coastal	BQI	No unit	identity	Egentliga Östersjön	24	Stockholms inre skärgård og Hallsfjärden	1.43078165270279	0.806127168754815	0.373441550265683	NA	NA	NA	NA	0.505567679502845	NA	0.733133478262009	NA
Coastal	BQI	No unit	identity	Bottenhavet	16	Södra Bottenhavet, inre kustvatten	1.43078165270279	0.806127168754815	0.373441550265683	NA	NA	NA	NA	0.505567679502845	NA	0.733133478262009	NA
Coastal	BQI	No unit	identity	Bottenhavet	17	Södra Bottenhavet, yttre kustvatten	1.43078165270279	0.806127168754815	0.373441550265683	NA	NA	NA	NA	0.505567679502845	NA	0.733133478262009	NA
Coastal	BQI	No unit	identity	Bottenhavet	18	Norra Bottenhavet, Höga kustens inre kustvatten	1.43078165270279	0.806127168754815	0.373441550265683	NA	NA	NA	NA	0.505567679502845	NA	0.733133478262009	NA
Coastal	BQI	No unit	identity	Bottenhavet	19	Norra Bottenhavet, Höga kustens yttre kustvatten	1.43078165270279	0.806127168754815	0.373441550265683	NA	NA	NA	NA	0.505567679502845	NA	0.733133478262009	NA
Coastal	BQI	No unit	identity	Bottenviken	20	Norra Kvarkens inre kustvatten	1.43078165270279	0.806127168754815	0.373441550265683	NA	NA	NA	NA	0.505567679502845	NA	0.733133478262009	NA
Coastal	BQI	No unit	identity	Bottenviken	21	Norra Kvarkens yttre kustvatten	1.43078165270279	0.806127168754815	0.373441550265683	NA	NA	NA	NA	0.505567679502845	NA	0.733133478262009	NA
Coastal	BQI	No unit	identity	Bottenviken	22	Bottenviken, inre kustvatten	1.43078165270279	0.806127168754815	0.373441550265683	NA	NA	NA	NA	0.505567679502845	NA	0.733133478262009	NA
Coastal	BQI	No unit	identity	Bottenviken	23	Bottenviken, yttre kustvatten	1.43078165270279	0.806127168754815	0.373441550265683	NA	NA	NA	NA	0.505567679502845	NA	0.733133478262009	NA
Coastal	MSMDI	No unit	logit_w_replace	Västerhavet	1n	Västkustens inre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Västerhavet	1s	Västkustens inre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Västerhavet	2	Västkustens fjordar	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Västerhavet	3	Skagerak, Västkustens yttre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Västerhavet	25	Göta Älvs- och Nordre Älvs estuarie	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Västerhavet	4	Kattegat, Västkustens yttre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Västerhavet	5	Södra Hallands och norra Öresunds kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Västerhavet	6	Öresunds kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Egentliga Östersjön	7	Skånes kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Egentliga Östersjön	8	Blekinge skärgårds och Kalmarsunds inre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Egentliga Östersjön	9	Blekinge skärgård, och Kalmarsunds yttre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Egentliga Östersjön	10	Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Egentliga Östersjön	11	Gotlands västra och norra kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Egentliga Östersjön	12n	Östergötlands samt Stockholms skärgård, mellankustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Egentliga Östersjön	12s	Östergötlands samt Stockholms skärgård, mellankustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Egentliga Östersjön	13	Östergötlands inre skärgård	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Egentliga Östersjön	14	Östergötlands, yttre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Egentliga Östersjön	15	Stockholms skärgård, yttre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Egentliga Östersjön	24	Stockholms inre skärgård og Hallsfjärden	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Bottenhavet	16	Södra Bottenhavet, inre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Bottenhavet	17	Södra Bottenhavet, yttre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Bottenhavet	18	Norra Bottenhavet, Höga kustens inre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Bottenhavet	19	Norra Bottenhavet, Höga kustens yttre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Bottenviken	20	Norra Kvarkens inre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Bottenviken	21	Norra Kvarkens yttre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Bottenviken	22	Bottenviken, inre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	MSMDI	No unit	logit_w_replace	Bottenviken	23	Bottenviken, yttre kustvatten	0.666109203109691	NA	0.00484012678995842	NA	NA	NA	0.765558538345995	0	NA	NA	NA
Coastal	Chlorophyll a	µg/l	log	Västerhavet	1n	Västkustens inre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Västerhavet	1s	Västkustens inre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Västerhavet	2	Västkustens fjordar	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Västerhavet	3	Skagerak, Västkustens yttre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Västerhavet	25	Göta Älvs- och Nordre Älvs estuarie	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Västerhavet	4	Kattegat, Västkustens yttre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Västerhavet	5	Södra Hallands och norra Öresunds kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Västerhavet	6	Öresunds kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Egentliga Östersjön	7	Skånes kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Egentliga Östersjön	8	Blekinge skärgårds och Kalmarsunds inre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Egentliga Östersjön	9	Blekinge skärgård, och Kalmarsunds yttre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Egentliga Östersjön	10	Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Egentliga Östersjön	11	Gotlands västra och norra kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Egentliga Östersjön	12n	Östergötlands samt Stockholms skärgård, mellankustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Egentliga Östersjön	12s	Östergötlands samt Stockholms skärgård, mellankustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Egentliga Östersjön	13	Östergötlands inre skärgård	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Egentliga Östersjön	14	Östergötlands, yttre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Egentliga Östersjön	15	Stockholms skärgård, yttre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Egentliga Östersjön	24	Stockholms inre skärgård og Hallsfjärden	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Bottenhavet	16	Södra Bottenhavet, inre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Bottenhavet	17	Södra Bottenhavet, yttre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Bottenhavet	18	Norra Bottenhavet, Höga kustens inre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Bottenhavet	19	Norra Bottenhavet, Höga kustens yttre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Bottenviken	20	Norra Kvarkens inre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Bottenviken	21	Norra Kvarkens yttre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Bottenviken	22	Bottenviken, inre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Chlorophyll a	µg/l	log	Bottenviken	23	Bottenviken, yttre kustvatten	0.134030653303637	NA	0.015276979315354	0.121344841994697	NA	NA	0.124812190053981	0	0.00704416421593706	0.16575686508919	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Västerhavet	1n	Västkustens inre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Västerhavet	1s	Västkustens inre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Västerhavet	2	Västkustens fjordar	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Västerhavet	3	Skagerak, Västkustens yttre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Västerhavet	25	Göta Älvs- och Nordre Älvs estuarie	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Västerhavet	4	Kattegat, Västkustens yttre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Västerhavet	5	Södra Hallands och norra Öresunds kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Västerhavet	6	Öresunds kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Egentliga Östersjön	7	Skånes kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Egentliga Östersjön	8	Blekinge skärgårds och Kalmarsunds inre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Egentliga Östersjön	9	Blekinge skärgård, och Kalmarsunds yttre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Egentliga Östersjön	10	Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Egentliga Östersjön	11	Gotlands västra och norra kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Egentliga Östersjön	12n	Östergötlands samt Stockholms skärgård, mellankustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Egentliga Östersjön	12s	Östergötlands samt Stockholms skärgård, mellankustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Egentliga Östersjön	13	Östergötlands inre skärgård	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Egentliga Östersjön	14	Östergötlands, yttre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Egentliga Östersjön	15	Stockholms skärgård, yttre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Egentliga Östersjön	24	Stockholms inre skärgård og Hallsfjärden	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Bottenhavet	16	Södra Bottenhavet, inre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Bottenhavet	17	Södra Bottenhavet, yttre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Bottenhavet	18	Norra Bottenhavet, Höga kustens inre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Bottenhavet	19	Norra Bottenhavet, Höga kustens yttre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Bottenviken	20	Norra Kvarkens inre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Bottenviken	21	Norra Kvarkens yttre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Bottenviken	22	Bottenviken, inre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Phytoplankton biovolume	mm3/l	log	Bottenviken	23	Bottenviken, yttre kustvatten	0	NA	0.0257185898968833	0.287236914482729	NA	NA	0.355410704908669	0	0.0188753761702353	0.0319052640145886	NA
Coastal	Secchi depth	m	log	Västerhavet	1n	Västkustens inre kustvatten	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Västerhavet	1s	Västkustens inre kustvatten	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Västerhavet	2	Västkustens fjordar	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Västerhavet	3	Skagerak, Västkustens yttre kustvatten	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Västerhavet	25	Göta Älvs- och Nordre Älvs estuarie	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Västerhavet	4	Kattegat, Västkustens yttre kustvatten	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Västerhavet	5	Södra Hallands och norra Öresunds kustvatten	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Västerhavet	6	Öresunds kustvatten	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Egentliga Östersjön	7	Skånes kustvatten	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Egentliga Östersjön	8	Blekinge skärgårds och Kalmarsunds inre kustvatten	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Egentliga Östersjön	9	Blekinge skärgård, och Kalmarsunds yttre kustvatten	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Egentliga Östersjön	10	Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Egentliga Östersjön	11	Gotlands västra och norra kustvatten	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Egentliga Östersjön	12n	Östergötlands samt Stockholms skärgård, mellankustvatten	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Egentliga Östersjön	12s	Östergötlands samt Stockholms skärgård, mellankustvatten	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Egentliga Östersjön	13	Östergötlands inre skärgård	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Egentliga Östersjön	14	Östergötlands, yttre kustvatten	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
Coastal	Secchi depth	m	log	Egentliga Östersjön	15	Stockholms skärgård, yttre kustvatten	0.0702847963284933	NA	0.0145173853556943	0.0234324627824865	NA	NA	0.0498005587432477	0	0.00656177011376936	0.00970682433487172	NA
